ID_SINALIZACAO_SEMAFORICA;COD_SINALIZACAO_SEMAFORICA;NOME;TP_TRAVESSIA_PEDESTRE;BOTOEIRA;BOTOEIRA_SONORA;LACO_DETECTOR_VEICULAR;QTD_TR_C_FOCO;QTD_TR_S_FOCO;GEOMETRIA
410;S7006;AFONSO PENA - BANDEIRANTES (P?. DA BANDEIRA);Travessia Parcial;Não;Não;Não;3;0;POINT (612992.38 7793828.19)
411;S7007;AFONSO PENA - BERNARDO FIGUEIREDO;Travessia Incompleta;Não;Não;Não;4;2;POINT (612477.39 7794716.79)
412;S7008;AFONSO PENA - BERNARDO MONTEIRO - PROFESSOR MORAES;Travessia Total;Não;Não;Não;7;0;POINT (611969.79 7795594.37)
413;S7009;AFONSO PENA - BRASIL;Travessia Total;Não;Não;Não;9;0;POINT (611776.27 7795919.79)
414;S7010;AFONSO PENA - CAETES;Travessia Parcial;Não;Não;Não;6;0;POINT (610890.19 7797455.08)
415;S7011;AFONSO PENA - CARANDAI - GUAJAJARAS;Travessia Total;Não;Não;Não;13;0;POINT (611589.74 7796250.19)
416;S7012;AFONSO PENA - CONTORNO (P?. MILTON CAMPOS);Travessia Total;Não;Não;Não;3;0;POINT (612361.40 7794914.23)
417;S7013;AFONSO PENA - ESPIRITO SANTO - TAMOIOS;Travessia Total;Não;Não;Não;7;1;POINT (611184.96 7796946.54)
418;S7014;AFONSO PENA - GETULIO VARGAS;Travessia Parcial;Não;Não;Não;9;0;POINT (612078.20 7795405.83)
419;S7015;AFONSO PENA - INCONFIDENTES (1?. G.I.);Travessia Incompleta;Não;Não;Não;1;2;POINT (612269.64 7795076.00)
420;S7016;AFONSO PENA - MESTRE LUCAS - TRIFANA;Travessia Parcial;Não;Não;Não;4;0;POINT (612641.60 7794433.04)
421;S7017;AFONSO PENA - MUZAMBINHO;Travessia Incompleta;Não;Não;Não;2;1;POINT (612799.67 7794162.14)
422;S7018;AFONSO PENA - OURO FINO;Travessia Parcial;Não;Não;Não;3;0;POINT (612574.14 7794550.44)
423;S7019;AFONSO PENA - RIO GRANDE DO NORTE;Travessia Total;Não;Não;Não;6;0;POINT (611877.45 7795750.76)
424;S7020;AFONSO PENA - SAIDA DA PREFEITURA;Travessia sem Foco de Pedestre;Sim;Não;Não;0;0;POINT (611367.59 7796630.06)
425;S7021;AFONSO PENA - SANTA RITA DURAO;Travessia Incompleta;Não;Não;Não;1;2;POINT (612161.47 7795262.92)
426;S7022;AFONSO PENA - SAO PAULO;Travessia Total;Não;Não;Não;9;0;POINT (610988.97 7797283.87)
427;S7023;AFONSO PENA - TIMBIRAS;Travessia Incompleta;Não;Não;Não;4;0;POINT (611681.60 7796085.55)
428;S7024;ALAGOAS - ANTONIO DE ALBUQUERQUE;Travessia Incompleta;Não;Não;Não;2;0;POINT (611257.90 7795044.84)
429;S7025;ALAGOAS - CLAUDIO MANOEL;Travessia Total;Não;Não;Não;4;0;POINT (611401.99 7795585.53)
430;S7026;ALAGOAS - SANTA RITA DURAO;Travessia Total;Não;Não;Não;4;0;POINT (611367.89 7795449.10)
431;S7027;ALAGOAS - TIMBIRAS;Travessia Incompleta;Não;Não;Não;2;0;POINT (611552.98 7796125.10)
432;S7028;ALAMEDA EZEQUIEL DIAS (PARQUE MUNICIPAL);Somente Pedestre;Não;Não;Não;1;0;POINT (611791.26 7796501.28)
433;S7029;ALAMEDA EZEQUIEL DIAS - ALAMEDA ALVARO CELSO;Travessia Parcial;Não;Não;Não;2;0;POINT (611846.22 7796713.03)
434;S7030;ALFREDO BALENA (CAMPUS SAUDE UFMG);Travessia Parcial;Não;Não;Não;2;0;POINT (611905.61 7796335.75)
435;S7031;ALFREDO BALENA (HOSPITAL DAS CLINICAS);Somente Pedestre;Não;Não;Não;2;0;POINT (612164.19 7796486.26)
436;S7032;ALFREDO BALENA (HPS);Travessia Parcial;Não;Não;Não;3;0;POINT (611876.52 7796318.02)
437;S7033;ALFREDO BALENA - BERNARDO MONTEIRO;Travessia Total;Não;Não;Não;6;0;POINT (612232.48 7796525.42)
438;S8119;TEREZA CRISTINA - MANHUMIRIM (BECO DO VIOLA);Travessia Incompleta;Não;Não;Não;3;0;POINT (607989.69 7797189.16)
439;S7035;ALFREDO BALENA - DOS OTONI;Somente Pedestre;Não;Não;Não;2;1;POINT (612074.42 7796432.26)
440;S7036;ALVARES CABRAL - BIAS FORTES;Travessia Total;Não;Não;Não;8;0;POINT (610748.47 7796122.98)
441;S7037;ALVARES CABRAL - ESPIRITO SANTO - TIMBIRAS;Travessia Parcial;Não;Não;Não;7;1;POINT (611006.57 7796272.73)
442;S7038;ALVARES CABRAL - GON?ALVES DIAS - CURITIBA;Travessia Total;Não;Não;Não;8;0;POINT (610486.59 7795969.00)
443;S7039;ALVARES CABRAL - MATIAS CARDOSO;Travessia Incompleta;Não;Não;Não;4;0;POINT (609800.65 7795569.20)
445;S7041;ALVARES CABRAL - RODRIGUES CALDAS;Travessia Parcial;Não;Não;Não;2;1;POINT (609980.02 7795674.46)
446;S7042;ALVARES CABRAL - SANTOS BARRETO;Travessia Parcial;Não;Não;Não;4;0;POINT (609879.09 7795615.31)
447;S7043;ALVARES CABRAL - SAO PAULO;Travessia Parcial;Não;Não;Não;3;4;POINT (610671.76 7796071.55)
448;S7044;AMAZONAS - ARAGUARI;Travessia Incompleta;Não;Não;Não;5;3;POINT (609891.06 7796424.85)
449;S7045;AMAZONAS - BAHIA - CAETES;Travessia Total;Não;Não;Não;5;0;POINT (611428.35 7797317.22)
450;S7046;AMAZONAS - BARBACENA;Travessia Total;Não;Não;Não;8;0;POINT (609718.24 7796324.05)
453;S7049;AMAZONAS - ESPIRITO SANTO - TAMOIOS;Travessia Total;Não;Não;Não;6;0;POINT (611254.10 7797218.70)
454;S7050;AMAZONAS - GON?ALVES DIAS;Travessia Parcial;Não;Não;Não;4;0;POINT (609554.46 7796225.82)
455;S7051;AMAZONAS - JUIZ DE FORA;Travessia Parcial;Não;Não;Não;3;0;POINT (609377.00 7796125.52)
456;S7052;AMAZONAS - MARTIM DE CARVALHO;Somente Pedestre;Não;Não;Não;2;0;POINT (609209.65 7796025.43)
457;S7053;AMAZONAS - PARANA;Travessia Total;Não;Não;Não;7;0;POINT (610653.36 7796866.91)
458;S7054;AMAZONAS - PRA?A RAUL SOARES (BAIRRO-CENTRO);Travessia Parcial;Não;Não;Não;3;0;POINT (610319.90 7796672.55)
459;S7055;AMAZONAS - PRA?A RAUL SOARES (CENTRO-BAIRRO);Travessia Parcial;Não;Não;Não;3;0;POINT (610480.61 7796767.67)
462;S7058;AMAZONAS - SAO PAULO- TAMOIOS;Travessia Total;Não;Não;Não;13;0;POINT (610922.69 7797024.96)
463;S7059;AMAZONAS - TIMBIRAS;Travessia Total;Não;Não;Não;6;0;POINT (610058.57 7796522.52)
464;S7060;ANDRADAS - ALAMEDA EZEQUIEL DIAS;Travessia Parcial;Não;Não;Não;4;0;POINT (611853.01 7796786.41)
465;S7061;ANDRADAS - AQUILES LOBO;Travessia Total;Não;Não;Não;2;0;POINT (611612.24 7796851.19)
466;S7062;ANDRADAS - ASSIS CHATEAUBRIAND (VIADUTO STA. TEREZA);Travessia Parcial;Não;Não;Não;8;0;POINT (611458.68 7797003.62)
467;S7063;ANDRADAS - CAETES;Travessia Parcial;Não;Não;Não;6;0;POINT (611501.24 7797298.54)
468;S7064;ANDRADAS - FRANCISCO SALES;Travessia sem Foco de Pedestre;Não;Não;Não;0;2;POINT (612133.87 7796892.54)
469;S7065;ANDRADAS - GUAICURUS;Travessia Incompleta;Não;Não;Não;2;2;POINT (611548.73 7797471.19)
471;S7067;ANDRADAS - TUPINAMBAS;Travessia Parcial;Não;Não;Não;6;0;POINT (611463.38 7797163.53)
472;S7068;ARAGUARI - ALVARENGA PEIXOTO;Travessia Total;Não;Não;Não;4;0;POINT (609783.18 7796016.44)
473;S7069;ARAGUARI - GOITACAZES;Travessia Total;Não;Não;Não;4;0;POINT (610031.85 7796964.37)
474;S7070;ARAGUARI - GUAJAJARAS;Travessia Total;Não;Não;Não;4;0;POINT (609961.12 7796693.85)
475;S7071;ARAGUARI - MARTIM DE CARVALHO;Travessia Total;Sim;Não;Não;4;0;POINT (609746.20 7795882.11)
476;S7072;ARAGUARI - RODRIGUES CALDAS;Travessia Total;Não;Não;Não;4;0;POINT (609710.81 7795745.63)
477;S7073;ARAGUARI - TIMBIRAS;Travessia Total;Não;Não;Não;4;0;POINT (609925.39 7796558.22)
478;S7074;ARAGUARI - TUPIS;Somente Pedestre;Não;Não;Não;3;1;POINT (610068.17 7797099.64)
479;S7075;ARTUR BERNARDES - IRAI;Travessia Incompleta;Não;Não;Não;2;2;POINT (610117.42 7793574.30)
480;S7076;ARTUR BERNARDES - PRA?A REPUBLICA DO LIBANO (ACESSO);Travessia Incompleta;Não;Não;Sim;2;0;POINT (609907.61 7793302.87)
481;S7077;ARTUR BERNARDES - PRA?A REPUBLICA DO LIBANO (SAIDA);Travessia Incompleta;Não;Não;Sim;1;1;POINT (609997.84 7793368.69)
482;S7078;ASSIS CHATEAUBRIAND - DAVID CAMPISTA (BARAO DE MACAUBAS);Somente Pedestre;Não;Não;Não;1;0;POINT (612169.46 7797406.84)
483;S7079;AUGUSTO DE LIMA - ARAGUARI;Travessia Total;Não;Não;Não;6;0;POINT (609996.85 7796827.29)
484;S7080;AUGUSTO DE LIMA - BAHIA;Travessia Total;Não;Não;Não;6;0;POINT (611212.37 7796505.44)
485;S7081;AUGUSTO DE LIMA - BARBACENA;Travessia Incompleta;Não;Não;Não;6;4;POINT (609320.29 7797007.74)
486;S7082;AUGUSTO DE LIMA - CURITIBA;Travessia Total;Não;Não;Não;6;0;POINT (610671.51 7796649.82)
487;S7083;AUGUSTO DE LIMA - ESPIRITO SANTO;Travessia Total;Não;Não;Não;6;0;POINT (611076.64 7796541.04)
509;S7105;BAHIA - TIMBIRAS;Travessia Incompleta;Não;Não;Não;4;0;POINT (611141.22 7796235.28)
489;S7085;AUGUSTO DE LIMA - MATO GROSSO;Somente Pedestre;Não;Não;Não;2;1;POINT (610131.71 7796792.27)
491;S7087;AUGUSTO DE LIMA - PARACATU;Travessia Total;Não;Não;Não;6;0;POINT (609725.65 7796900.08)
492;S7088;AUGUSTO DE LIMA - PRA?A RAUL SOARES - PISTA EXT. (BAIRRO-CENTRO);Somente Pedestre;Não;Não;Não;1;0;POINT (610312.06 7796745.05)
494;S7090;AUGUSTO DE LIMA - PRA?A RAUL SOARES - PISTA INT. (BAIRRO-CENTRO);Somente Pedestre;Não;Não;Não;1;0;POINT (610335.14 7796740.37)
498;S7094;AUGUSTO DE LIMA - SANTA CATARINA;Travessia Parcial;Não;Não;Não;3;1;POINT (610536.69 7796684.98)
499;S7095;AUGUSTO DE LIMA - SAO PAULO;Travessia Total;Não;Não;Não;7;0;POINT (610805.40 7796613.24)
500;S7096;BAHIA - ANTONIO DE ALBUQUERQUE;Travessia Total;Não;Não;Não;5;0;POINT (610853.59 7795151.44)
501;S7097;BAHIA - CARIJOS;Travessia Total;Não;Não;Não;6;0;POINT (611355.44 7797046.29)
502;S7098;BAHIA - FERNANDES TOURINHO;Travessia Incompleta;Não;Não;Não;2;1;POINT (610816.38 7795015.83)
503;S7099;BAHIA - GOITACAZES;Somente Pedestre;Não;Não;Não;1;1;POINT (611248.12 7796637.74)
504;S7100;BAHIA - GON?ALVES DIAS;Travessia Total;Não;Não;Não;4;0;POINT (611032.36 7795828.78)
505;S7101;BAHIA - GUAICURUS;Travessia Parcial;Não;Não;Não;2;0;POINT (611474.51 7797492.05)
506;S7102;BAHIA - GUAJAJARAS;Travessia Parcial;Não;Não;Não;4;0;POINT (611171.73 7796367.11)
507;S7103;BAHIA - PROF. ANTONIO ALEIXO;Travessia Incompleta;Não;Não;Não;2;1;POINT (610924.59 7795422.11)
508;S7104;BAHIA - TAMOIOS;Travessia Parcial;Não;Não;Não;3;0;POINT (611321.40 7796915.16)
510;S7106;BAHIA - TUPINAMBAS;Travessia Incompleta;Não;Não;Não;2;1;POINT (611391.87 7797182.78)
511;S7107;BANDEIRANTES - ENGENHEIRO CAETANO LOPES - PRA?A JK;Travessia Incompleta;Não;Não;Não;3;3;POINT (611840.47 7792877.85)
514;S7110;BANDEIRANTES - OURO;Travessia Total;Não;Não;Não;7;0;POINT (613214.82 7793911.12)
515;S7111;BANDEIRANTES - PIUMHI;Travessia Parcial;Não;Não;Não;2;0;POINT (612055.33 7793263.16)
516;S7112;BANDEIRANTES - PROFESSOR MELO CANCADO - PRA?A JK;Travessia Incompleta;Não;Não;Não;3;2;POINT (611967.80 7792946.94)
517;S7113;BANDEIRANTES - SAMUEL PEREIRA;Somente Pedestre;Sim;Não;Não;2;1;POINT (612210.09 7793244.84)
518;S7114;BARBACENA - ALVARENGA PEIXOTO;Travessia Parcial;Não;Não;Não;5;1;POINT (609914.05 7795985.45)
519;S7115;BARBACENA - ARAGUARI - GON?ALVES DIAS;Travessia Parcial;Não;Não;Não;9;0;POINT (609824.64 7796141.97)
520;S7116;BARBACENA - GUAJAJARAS;Travessia Incompleta;Não;Não;Não;4;2;POINT (609424.95 7796825.87)
521;S7117;BARBACENA - PARACATU;Travessia Parcial;Não;Não;Não;3;0;POINT (609608.64 7796513.57)
522;S7118;BARBACENA - TIMBIRAS;Travessia Incompleta;Não;Não;Não;4;3;POINT (609511.11 7796676.44)
523;S7119;BERNARDO MASCARENHAS - TENENTE RENATO CESAR;Travessia Parcial;Não;Não;Não;3;0;POINT (610059.36 7795137.22)
524;S7120;BERNARDO MONTEIRO - AIMORES;Travessia Incompleta;Não;Não;Não;1;4;POINT (612052.39 7795848.51)
525;S7121;BIAS FORTES - BAHIA;Travessia Parcial;Não;Sim;Não;4;0;POINT (610996.00 7795694.91)
526;S7122;BIAS FORTES - ESPIRITO SANTO - GON?ALVES DIAS;Travessia Parcial;Não;Não;Não;7;1;POINT (610896.03 7795866.61)
528;S7124;BIAS FORTES - PRA?A DA LIBERDADE;Travessia Total;Não;Não;Não;7;0;POINT (611055.41 7795593.41)
529;S7125;BIAS FORTES - PRA?A RAUL SOARES - PISTA EXT. (ELEVADO-PCA LIBERDADE);Travessia Parcial;Não;Não;Não;3;0;POINT (610354.74 7796801.11)
530;S7126;BIAS FORTES - PRA?A RAUL SOARES - PISTA EXT. (PCA LIBERDADE-ELEVADO);Travessia Parcial;Não;Não;Não;3;0;POINT (610446.61 7796642.90)
531;S7127;BIAS FORTES - PRA?A RAUL SOARES - PISTA INT. (ELEVADO-PCA LIBERDADE);Somente Pedestre;Não;Não;Não;1;0;POINT (610361.62 7796787.69)
532;S7128;BIAS FORTES - PRA?A RAUL SOARES - PISTA INT. (PCA LIBERDADE-ELEVADO);Somente Pedestre;Não;Não;Não;1;0;POINT (610438.84 7796653.79)
534;S7130;BIAS FORTES - SAO PAULO;Travessia Total;Não;Não;Não;6;0;POINT (610690.13 7796223.33)
535;S7131;BIAS FORTES - TIMBIRAS;Travessia Total;Não;Não;Não;8;0;POINT (610598.57 7796379.22)
536;S7132;BIAS FORTES - TUPIS;Travessia Parcial;Não;Não;Não;3;0;POINT (610198.97 7797067.16)
165;S4063;OTACILIO NEGRAO DE LIMA - RETORNO (PARQUE GUANABARA);Travessia Incompleta;Não;Não;Não;2;0;POINT (606992.44 7803739.65)
166;S4064;OTACILIO NEGRAO DE LIMA - EXPEDICIONARIO CELSO RACIOPI;Travessia Incompleta;Não;Não;Não;1;0;POINT (606720.81 7803713.52)
167;S8052;CAMPOS SALES - ALMIRANTE BARROSO;Somente Pedestre;Não;Não;Não;1;0;POINT (607019.28 7796221.17)
168;S4066;PORTUGAL - PASSAGEM DE PEDESTRES - COL?GIO RUI BARBOSA;Somente Pedestre;Não;Não;Não;2;0;POINT (608754.35 7805541.82)
169;S3029;DEPUTADO CLAUDIO PINHEIRO DE LIMA - GUARARAPES;Travessia Parcial;Não;Não;Não;3;0;POINT (603914.40 7798862.09)
170;S5004;BERNARDO VASCONCELOS - ITAPETINGA;Somente Pedestre;Não;Não;Não;2;1;POINT (610068.19 7800916.24)
171;S5008;CLARA NUNES - DESCALVADO;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (610929.44 7800468.60)
172;S4070;TANCREDO NEVES - JOAO XXIII;Travessia sem Foco de Pedestre;Não;Não;Não;0;1;POINT (605255.90 7799197.17)
173;S4071;TANCREDO NEVES - FLOR BRANCA;Somente Pedestre;Não;Não;Não;1;1;POINT (605765.50 7799020.37)
174;S4072;TANCREDO NEVES - CRUCIFIXA?AO;Travessia Incompleta;Não;Não;Não;2;0;POINT (605704.01 7799023.07)
175;S4073;TANCREDO NEVES - AL?A DE RETORNO - ACESSO JOAO XXIII;Travessia sem Foco de Pedestre;Não;Não;Não;0;2;POINT (605063.40 7799283.17)
176;S8068;JOSE DE ALENCAR - CAMPOS SALES;Travessia sem Foco de Pedestre;Não;Não;Não;0;1;POINT (606705.17 7796110.16)
177;S4075;CARLOS LUZ - PROFESSOR JOSE VIEIRA MENON?A;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (607105.17 7801965.39)
178;S8054;DESEMBARGADOR BARCELOS - JOAQUIM NABUCO;Travessia Incompleta;Não;Não;Não;2;0;POINT (606974.83 7795605.46)
179;S4077;SEBASTIaO DE BRITO - PRA?A ALBERT SABIN;Somente Pedestre;Sim;Não;Não;2;0;POINT (610952.57 7803433.61)
702;S7298;NOSSA SENHORA DO CARMO - PROF. RODRIGUES SEABRA;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (610646.11 7792794.41)
703;S7299;NOSSA SENHORA DO CARMO - RIO VERDE;Travessia Incompleta;Não;Não;Não;4;2;POINT (611469.60 7794124.49)
704;S7300;NOSSA SENHORA DO CARMO - URUGUAI;Travessia Parcial;Não;Não;Não;6;2;POINT (611428.29 7793969.96)
705;S7301;NOSSA SENHORA DO CARMO - VERDEMAR;Somente Pedestre;Não;Não;Não;2;0;POINT (611027.32 7793330.33)
706;S7302;OLEGARIO MACIEL - BERNARDO GUIMARAES (DIAMOND MALL);Travessia Parcial;Não;Não;Não;3;0;POINT (610258.26 7796180.09)
707;S7303;OLEGARIO MACIEL - CAETES;Travessia Parcial;Não;Não;Não;4;1;POINT (610620.01 7797533.47)
708;S7304;OLEGARIO MACIEL - CARIJOS;Travessia Total;Sim;Não;Não;6;0;POINT (610545.73 7797262.66)
709;S7305;OLEGARIO MACIEL - GOITACAZES;Travessia Parcial;Não;Não;Não;4;0;POINT (610436.96 7796856.37)
710;S7306;OLEGARIO MACIEL - GON?ALVES DIAS;Travessia Parcial;Não;Não;Não;4;0;POINT (610221.60 7796044.13)
711;S7307;OLEGARIO MACIEL - GUAJAJARAS;Travessia Parcial;Não;Não;Não;4;0;POINT (610365.32 7796587.11)
712;S7308;OLEGARIO MACIEL - PAULO DE FRONTIN - ACRE;Travessia Parcial;Não;Não;Não;2;0;POINT (610645.31 7797626.17)
713;S7309;OLEGARIO MACIEL - PRA?A RAUL SOARES - PISTA EXT. (PCA LIBERDADE-ELEVADO);Somente Pedestre;Não;Não;Não;1;0;POINT (610377.55 7796635.02)
715;S7311;OLEGARIO MACIEL - PRA?A RAUL SOARES - PISTA INT. (PCA LIBERDADE-ELEVADO);Somente Pedestre;Não;Não;Não;1;0;POINT (610382.15 7796653.41)
716;S7312;OLEGARIO MACIEL - PRA?A RAUL SOARES - PISTA INT. (RODOVIARIA-CONTORNO);Somente Pedestre;Não;Não;Não;1;0;POINT (610420.79 7796786.84)
717;S7313;OLEGARIO MACIEL - PROF. ANTONIO ALEIXO;Travessia Parcial;Não;Não;Não;5;0;POINT (610114.91 7795638.73)
718;S7314;OLEGARIO MACIEL - SANTOS BARRETO;Travessia Parcial;Não;Não;Não;3;0;POINT (610089.01 7795543.57)
719;S7315;OLEGARIO MACIEL - TAMOIOS;Travessia Total;Não;Não;Não;6;0;POINT (610508.54 7797127.04)
720;S7316;OLEGARIO MACIEL - TIMBIRAS;Travessia Total;Não;Não;Não;6;0;POINT (610329.59 7796450.76)
721;S7317;OLEGARIO MACIEL - TUPINAMBAS;Travessia Total;Não;Não;Não;6;0;POINT (610581.46 7797398.27)
722;S7318;OLEGARIO MACIEL - TUPIS;Travessia Total;Não;Não;Não;6;0;POINT (610472.81 7796991.42)
723;S7319;OURO - CARAÇA;Travessia Total;Não;Não;Não;4;0;POINT (613037.69 7794535.33)
724;S7320;OURO - MONTE ALEGRE;Travessia sem Foco de Pedestre;Não;Não;Não;0;1;POINT (612726.54 7795331.61)
725;S7321;OURO - PALMIRA;Travessia Total;Não;Não;Não;5;0;POINT (613032.62 7794900.25)
726;S7322;OURO - TRIFANA;Travessia Total;Não;Não;Não;4;0;POINT (613014.68 7794362.34)
729;S7325;PADRE SEVERINO - CRISTINA;Travessia Incompleta;Não;Não;Não;2;1;POINT (611249.66 7794052.69)
730;S7326;PADRE SEVERINO - SAO DOMINGOS DO PRATA;Travessia Incompleta;Não;Não;Não;2;1;POINT (611292.43 7794214.10)
731;S7327;PARACATU - GOITACAZES;Travessia Total;Não;Não;Não;4;0;POINT (609763.15 7797035.25)
732;S7328;PARACATU - GUAJAJARAS;Travessia Total;Não;Não;Não;4;0;POINT (609690.20 7796765.14)
733;S7329;PARACATU - TIMBIRAS;Travessia Total;Não;Não;Não;4;0;POINT (609653.72 7796629.97)
734;S7330;PARAIBA - CLAUDIO MANOEL;Travessia Total;Não;Não;Não;4;0;POINT (611671.56 7795514.83)
735;S7331;PARAIBA - SANTA RITA DURAO;Travessia Total;Não;Não;Não;4;0;POINT (611636.12 7795379.76)
736;S7332;PARANA - CAETES;Travessia Total;Não;Não;Não;7;0;POINT (610797.96 7797485.73)
737;S7333;PARANA - CARIJOS;Travessia Parcial;Não;Não;Não;4;2;POINT (610728.05 7797213.82)
739;S7335;PARANA - TUPINAMBAS;Travessia Total;Não;Não;Não;7;0;POINT (610763.74 7797350.15)
740;S7336;PARANA - TUPIS;Travessia Total;Não;Não;Não;6;0;POINT (610655.16 7796944.04)
741;S7337;PAULO DE FRONTIN - GUARANI;Travessia Incompleta;Não;Não;Não;2;1;POINT (610737.43 7797593.92)
742;S7338;PAULO DE FRONTIN - SATURNINO DE BRITO;Travessia Incompleta;Não;Não;Não;2;0;POINT (610816.93 7797579.72)
743;S7339;P?. MARCELO GOES MENICUCCI  -  LUIS PAULO FRANCO ( BHSHOPPING );Travessia Parcial;Não;Não;Sim;2;0;POINT (610467.56 7790886.76)
744;S7340;P?. MARCELO GOES MENICUCCI (BHSHOPPING) - VEICULAR I;Travessia Parcial;Não;Não;Sim;2;0;POINT (610630.93 7790988.76)
745;S7341;P?. MARCELO GOES MENICUCCI (BHSHOPPING) - VEICULAR II;Travessia sem Foco de Pedestre;Não;Não;Sim;0;0;POINT (610555.57 7791052.81)
746;S7342;PERNAMBUCO - CLAUDIO MANOEL;Travessia Total;Não;Não;Não;4;0;POINT (611537.25 7795551.15)
747;S7343;PERNAMBUCO - SANTA RITA DURAO;Travessia Total;Não;Não;Não;4;0;POINT (611502.57 7795415.72)
748;S7344;PIUM-I - OUTONO;Travessia Incompleta;Não;Não;Não;2;2;POINT (611998.70 7794563.90)
533;S7129;BIAS FORTES - SANTA CATARINA;Travessia Total;Não;Não;Não;8;0;POINT (610494.39 7796560.02)
84;S2008;CRISTIANO MACHADO - WALDOMIRO LOBO (METRO);Travessia Total;Não;Não;Não;6;0;POINT (611762.58 7805156.36)
749;S7345;PRAÇA RIO BRANCO;Travessia Total;Não;Não;Não;7;0;POINT (610835.72 7797544.23)
738;S7334;PARANA - TAMOIOS;Travessia Total;Não;Sim;Não;6;0;POINT (610691.55 7797078.91)
621;S7217;CRISTOVAO COLOMBO - ALAGOAS;Travessia Total;Não;Sim;Não;7;0;POINT (611293.21 7795179.90)
537;S7133;BRASIL - ALAGOAS;Travessia Total;Não;Não;Não;7;0;POINT (611450.97 7795727.49)
1541;S1085;PADRE PEDRO PINTO - JOSE BENEVIDES DA SILVEIRA;Travessia Incompleta;Não;Não;Não;3;0;POINT (606848.37 7809907.98)
210;S5032;JACUI - CACONDE;Travessia Total;Não;Não;Não;0;4;POINT (611363.98 7800254.83)
31;S1024;PADRE PEDRO PINTO - CAP. NELSON ALBUQUERQUE;Travessia Total;Não;Não;Não;6;0;POINT (608915.37 7808710.90)
189;S5010;CRISTIANO MACHADO - ACESSO 1 ESTA?AO SAO GABRIEL;Travessia Incompleta;Não;Não;Não;3;0;POINT (612274.82 7803154.98)
1561;S3121;VIA LESTE- OESTE - PASSAGEM DE PEDESTRE - ARENA MRV;Somente Pedestre;Não;Não;Não;3;0;POINT (603131.19 7795775.87)
190;S5011;CRISTIANO MACHADO - ACESSO 2 ESTA?AO SAO GABRIEL;Travessia Incompleta;Não;Não;Não;2;0;POINT (612289.52 7803181.68)
1522;S3120;VIA LESTE - OESTE - SAÍDA ARENA MRV;Travessia sem Foco de Pedestre;Sim;Não;Não;0;0;POINT (603278.12 7795697.61)
1016;S9033;SINFRONIO BROCHADO - VISCONDE DE IBITURUNA;Travessia Total;Não;Não;Não;4;0;POINT (602989.05 7790869.98)
667;S7263;GRAO MOGOL - RIO VERDE;Travessia Total;Não;Não;Não;4;0;POINT (611584.39 7794095.86)
493;S7091;AUGUSTO DE LIMA - PRA?A RAUL SOARES - PISTA EXT. (CENTRO-BAIRRO);Travessia Incompleta;Não;Não;Não;3;0;POINT (610489.27 7796695.58)
1582;S2031;RODOVIA CAMILO TEIXEIRA DA COSTA - RUA DETETIVE EDUARDO FERNANDES;Travessia Incompleta;Não;Não;Não;3;0;POINT (614034.65 7805729.38)
495;S7089;AUGUSTO DE LIMA - PRA?A RAUL SOARES - PISTA INT. (CENTRO-BAIRRO);Travessia Incompleta;Não;Não;Não;1;0;POINT (610468.31 7796700.33)
461;S7057;AMAZONAS - SANTA CATARINA;Travessia Total;Não;Não;Não;6;0;POINT (610567.96 7796819.37)
127;S4025;CARLOS LUZ - ALFREDO CAMARATE;Travessia Incompleta;Não;Não;Não;1;0;POINT (607184.47 7802540.40)
571;S7167;CONTORNO - ASSIS CHATEAUBRIAND;Travessia Total;Não;Não;Não;3;2;POINT (612262.85 7797456.20)
593;S7189;CONTORNO - ITAJUBA;Travessia Parcial;Não;Não;Não;5;0;POINT (611977.40 7797751.42)
1724;S1087;AUGUSTO DOS ANJOS - SEBASTIAO PATRUS DE SOUZA;Travessia Parcial;Não;Não;Não;3;0;POINT (606775.31 7808203.40)
1581;S6089;NIQUELINA - CORONEL OTAVIO DINIZ;Travessia Incompleta;Não;Não;Não;1;2;POINT (614357.95 7797397.82)
226;S3008;AMERICO VESPUCIO - PINHEIROS;Travessia Total;Não;Não;Não;6;0;POINT (609266.53 7800401.57)
497;S7093;AUGUSTO DE LIMA - RIO GRANDE DO SUL;Travessia Parcial;Não;Não;Não;5;0;POINT (610266.43 7796756.69)
1621;S1086;HORACIO TERENA GUIMARAES - HELGA TAVEIRA DE SOUZA;Travessia sem Foco de Pedestre;Não;Não;Não;0;0;POINT (603632.45 7807472.79)
230;S3012;ANTONIO CARLOS - CONEGO SANTA APOLONIA;Somente Pedestre;Não;Não;Não;4;0;POINT (609851.36 7801049.16)
627;S7223;CURITIBA - GUAICURUS;Travessia Total;Não;Não;Não;5;0;POINT (610932.79 7797633.67)
975;S4065;HERACLITO MOURAO DE MIRANDA - AYRES DA MATA MACHADO;Travessia Parcial;Sim;Não;Não;8;2;POINT (604128.54 7801672.21)
727;S7323;OURO PRETO - GOITACAZES;Travessia Incompleta;Não;Não;Não;4;2;POINT (609897.25 7796999.14)
728;S7324;OURO PRETO - TUPIS;Travessia Total;Não;Não;Não;4;0;POINT (609934.26 7797134.12)
